ID,SMILES,AV_Bit,AV
Ligand1112,CCC(CN1CC(CN(CC(CC)CCCC)C1)(N)C)CCCC,0,
Ligand1113,Oc1ccc(cc1)CCO[C@@H]1O[C@@H]([C@H]([C@H](O)[C@H]1O)O)CO,0,
Ligand1114,Nc1ccc(S(=O)(=O)NC(=O)NCCCC)cc1,0,
Ligand1115,C[C@@H](C(=O)N[C@H](C(=O)N[C@]1([C@@H]2CN(c3nc4c(c(=O)c(C(=O)O)cn4c4ccc(cc4F)F)cc3F)C[C@H]12)C)C)N,0,
Ligand1116,[O-]C(=O)[C@H](c1cc(ccc1)Oc1ccccc1)C,0,
Ligand1117,CCCC1CCCCN1,0,
Ligand1118,CCC(=O)N(c1ccccc1)C1CCN(CC1)Cc1ccccc1,0,
Ligand1119,OC(COc1cc(c(c(OC)c1)OC)OC)CN1CCN(c2ccccc2OC)CC1,0,
Ligand1120,O=C(c1cc(c(c(OC)c1)OC)OC)NC1CCCNC1,0,
Ligand1121,C[C@H]1C[C@@H](N(C(=O)[C@@H](NS(=O)(=O)c2cccc3C[C@H](CNc23)C)CCCNC(=N)N)CC1)C(=O)O,0,
Ligand1122,Fc1ccc(C2(C#N)CCC(=O)CC2)cc1,0,
Ligand1123,NC(=O)C(c1ccccc1)(c1ccccc1)CC[N+]1(CCCCC1)C,0,
Ligand1124,Clc1ccc2N=C(NS(=O)(=O)c2c1)C,0,
Ligand1125,CN(C(CN1c2ccccc2Sc2ccccc12)C)C,0,
Ligand1126,Clc1ccc2c(C(=NCC(=S)N2C)c2ccccc2)c1,0,
Ligand1127,O=[N+](c1ccc(cc1)N)[O-],0,
Ligand1128,[O-][N+](=O)c1c2ccccc2cc2ccccc12,0,
Ligand1129,Oc1ccc(C(CC(C)(C)C)(C)C)cc1,0,
Ligand1130,O=[N+](c1ccc([C@H]([C@H](NC(=O)C(Cl)Cl)CO)O)cc1)[O-],0,
Ligand1131,N=C(Nc1ccccc1)Nc1ccccc1,0,
Ligand1132,O=C1c2ccccc2C(=O)N1C,0,
Ligand1133,N#Cc1cc(c2ccncc2)c([nH]c1=O)C,0,
Ligand1134,O=C(c1cc(c2ccccc2)nc2ccccc12)O,0,
Ligand1135,O=C(/C(=C/OC)/c1ccccc1Oc1cc(ncn1)Oc1ccccc1C#N)OC,0,
Ligand1136,Clc1cc(c(nc1OCC(=O)O)Cl)Cl,0,
Ligand1137,c1cccc2occc12,0,
Ligand1138,Oc1ccc(C(=O)OCCC)cc1,0,
Ligand1139,Cc1cc(OP(=O)(OCC)NC(C)C)ccc1SC,0,
Ligand1140,N=C1NC(=N)c2cc3ccccc3cc12,0,
Ligand1141,CCC(COC(=O)c1ccccc1C(=O)OCC(CCCC)CC)CCCC,0,
Ligand1142,OC(=O)c1ccc(cc1)Cl,0,
Ligand1143,CCOC(=O)CC(C(=O)OCC)SP(=S)(OC)OC,0,
Ligand1144,Sc1nc2ccccc2s1,0,
Ligand1145,CC(C(=O)c1ccc(cc1)C)CN1CCCCC1,0,
Ligand1146,C[N+](CCOC(=O)N)(C)C,0,
Ligand1147,CN1CCN(C2=Nc3ccccc3Nc3sc(cc23)C)CC1,0,
Ligand1148,O=C(C1CCCCC1)N1CCN(CC1)C,0,
Ligand1149,O=c1[nH]c(=O)[nH]c2[n-]c(=O)[nH]c12,0,
Ligand1150,O=C1c2ccccc2C(=O)c2c(O)c(O)ccc12,0,
Ligand1151,O=P(OC(C)C)(OC(C)C)CP(=O)(OC(C)C)OC(C)C,0,
Ligand1152,[O-]C(=O)CN(CCN(CC(=O)[O-])CC(=O)[O-])CC(=O)[O-],0,
Ligand1153,Oc1c(S(=O)c2cc(cc(Cl)c2O)Cl)cc(cc1Cl)Cl,0,
Ligand1155,CC(NCCC)(COC(=O)c1ccccc1)C,0,
Ligand1157,O=C(C1=C(CS[C@H]2N1C(=O)[C@H]2NC(=O)Cn1cnnn1)CSc1nnc(C)s1)O,0,
Ligand1158,O=C(c1ccccc1)OCC1OCC(n2ccc(nc2=O)NC(=O)C)O1,0,
Ligand1159,CC(C(=O)O[C@H]1C[C@H](C=C2C=C[C@@H]([C@H](CC[C@@H]3C[C@H](CC(=O)O3)O)[C@@H]12)C)C)(CC)C,0,
Ligand1160,O=C(Nc1c(c(C(=O)O)c(c(CNC(=O)C)c1I)I)I)C,0,
Ligand1161,CCCCCCCCCC(=O)O[C@H]1CC[C@H]2[C@@H]3CCC4=CC(=O)CC[C@@H]4[C@H]3CC[C@]12C,0,
Ligand1162,CCC(=O)N(c1ccccc1)C1CCN(C(Cc2ccccc2)C)CC1,0,
Ligand1163,Clc1cc(C(=O)OC)c(cc1)NS(=O)(=O)C(F)(F)F,0,
Ligand1164,O=S(=O)(c1cnccc1Nc1cc(ccc1)C)NC(=O)NC(C)C,0,
Ligand1165,CCN1CCC[C@H]1CNC(=O)c1c(ccc(Br)c1OC)OC,0,
Ligand1166,COc1cc(C(=O)CCN[C@H]([C@@H](c2ccccc2)O)C)ccc1,0,
Ligand1167,ClCC(=O)[C@]1([C@H](C[C@H]2[C@@H]3CCC4=CC(=O)C=C[C@]4(C)[C@]3(C(=O)C[C@]12C)F)C)OC(=O)CCC,0,
Ligand1168,CC(C(=O)c1c2ccccn2nc1C(C)C)C,0,
Ligand1169,Clc1cc(ccc1Oc1ccccc1CC(=O)O)Cl,0,
Ligand1170,Fc1ccc(C(=O)CCCN2CCC(c3ccc(cc3)Br)(CC2)O)cc1,0,
Ligand1171,NS(=O)(=O)c1nc2ccc(OCC)cc2s1,0,
Ligand1172,Cl[Pt](N)(N)Cl,0,
Ligand1173,CC(COc1ccccc1)O,0,
Ligand1174,COc1cccc(N(C(=S)Oc2cc3CCCCc3cc2)C)n1,0,
Ligand1175,O=C(Nc1ccc(C(=O)NCCN(CC)CC)cc1)C,0,
Ligand1176,CN(CCN(c1ccccn1)Cc1cccs1)C,0,
Ligand1177,CC(NCCn1cnc2n(C)c(=O)n(C)c(=O)c12)Cc1ccccc1,0,
Ligand1178,CCN(c1ccccc1C)C(=O)C=CC,0,
Ligand1179,[O-][N+](=O)c1ccc(C(c2c(c3ccccc3oc2=O)O)CC(=O)C)cc1,0,
Ligand1180,OC(=O)[C@@H]1CN(C(=O)N1C(=O)[C@@H](N[C@H](C(=O)OCC)CCc1ccccc1)C)C,0,
Ligand1181,O=C(c1ccccc1O)Oc1ccccc1C(=O)O,0,
Ligand1182,O=C(N1CCC(C2CCNCC2)CC1)c1ccc2N[C@H](C(=O)N(Cc2c1)C)CC(=O)O,0,
Ligand1183,Cc1cccc(CN2CCN(C(c3ccccc3)c3ccc(cc3)Cl)CC2)c1,0,
Ligand1184,O=C([C@]1(C[C@]2(CC)CCCN3CCc4c5ccccc5n1c4[C@H]23)O)OC,0,
Ligand1185,CC(=O)OCC(CCn1cnc2cnc(nc12)N)COC(=O)C,0,
Ligand1186,O=C1c2ccccc2C(=O)C1c1ccccc1,0,
Ligand1187,CC(OC(=O)CCC(=O)O)CC(=O)NCC(CCCC)CC,0,
Ligand1188,C/C(=C(\c1ccc(cc1Cl)Cl)/OCCOc1ccc(cc1)Cl)/n1ccnc1,0,
Ligand1189,COc1ccc(cc1)CCC(=O)C,0,
Ligand1190,O=C1c2ccccc2C(=O)C1C(=O)C(c1ccccc1)c1ccccc1,0,
Ligand1191,Brc1c2nccnc2ccc1NC1=NCCN1,0,
Ligand1192,Fc1ccccc1C1=NCC(=O)N(c2ccc(cc12)Cl)CCN(CC)CC,0,
Ligand1193,O=C(c1cn(c2ccc(cc2F)F)c2nc(N3CCC(N)C3)c(cc2c1=O)F)O,0,
Ligand1194,O=S(=O)(c1ccc(cc1)N)Nc1ncc(cn1)C,0,
Ligand1195,NC1=NC(=O)C(c2ccccc2)O1,0,
Ligand1196,C=C1/C(=C\C=C\2/CCC[C@@]3([C@@H]([C@@H](/C=C/[C@H](C4CC4)O)C)CC[C@@H]23)C)/C[C@H](C[C@@H]1O)O,0,
Ligand1197,O=C(CCCCC1CCSS1)O,0,
Ligand1198,Clc1ccccc1C[N+](CCNC(=O)C(=O)NCC[N+](CC)(CC)Cc1ccccc1Cl)(CC)CC,0,
Ligand1199,OCC1=C[C@@H]([C@@H]([C@@H](O)[C@@H]1O)O)N[C@H]1[C@@H]([C@H]([C@@H](O[C@@H]2[C@H](O[C@@H]([C@H](O)[C@H]2O)O[C@@H]2[C@H](O[C@H]([C@H](O)[C@H]2O)O)CO)CO)O[C@@H]1C)O)O,0,
Ligand1200,Nc1nc(ncc1CN(C(=C(SSC(=C(N(Cc1cnc(nc1N)C)C=O)C)CCO)CCO)C)C=O)C,0,
Ligand1202,O=C1C=C(C(=O)c2ccccc12)C,0,
Ligand1204,ClCCN(c1cc2nc(n(C)c2cc1)CCCC(=O)O)CCCl,0,
Ligand1205,[O-][N+](CCCl)(CCCl)C,0,
Ligand1206,CC(=O)c1cc2ccccc2s1,0,
Ligand1207,CC(=O)N[C@H](C(=O)O)CS,0,
Ligand1208,CCOc1ccc(Cc2nccc3cc(c(OCC)cc23)OCC)cc1OCC,0,
Ligand1209,O=C(C1CCC1)O,0,
Ligand1210,Clc1cccc(c2nnc(nc2N)N)c1Cl,0,
Ligand1211,O=C(CCCCCCNC1c2ccccc2CCc2ccccc12)O,0,
Ligand1212,O=C(c1ccco1)N1CCNCC1,0,
Ligand1213,Sc1ccccc1Cl,0,
Ligand1214,O=C(OCC(CCC)(COC(=O)N)C)NC(C)C,0,
Ligand1215,CNC(=O)Oc1cccc2ccccc12,0,
Ligand1216,CCC(c1ccccc1)C(=O)OCCN(CC)CC,0,
Ligand1217,O=c1c2ccccc2[nH]c(=O)n1CCCl,0,
Ligand1218,O=C(c1ccc(N(Cc2ccc3nc([nH]c(=O)c3c2)C)C)s1)N[C@H](C(=O)O)CCC(=O)O,0,
Ligand1219,O=C1OC(OC1(c1ccccc1)c1ccccc1)CCN1CCCCC1,0,
Ligand1220,S=C(N1CCOCC1)c1cc(c(c(OC)c1)OC)OC,0,
Ligand1221,NC(=O)CCCCC1CCSS1,0,
Ligand1222,O=c1c2n(cnc2n(c(=O)n1C)C)C,0,
Ligand1223,CCC(=O)O[C@H]1CCC2C3CCC4(C(CC[C@@H]4OC(=O)CC)C3CCC2=C1)C,0,
Ligand1224,Fc1cn(C2CCCO2)c(=O)[nH]c1=O,0,
Ligand1225,O=C1CCCN1CC,0,
Ligand1226,CCC(=O)N(C1(CCN(CCn2nnn(CC)c2=O)CC1)COC)c1ccccc1,0,
Ligand1227,CC(Cn1cnc2n(C)c(=O)n(C)c(=O)c12)C,0,
Ligand1228,O=C1N(C(=O)[C@@H]2CCCC[C@H]12)CCCCN1CCN(c2nsc3ccccc23)CC1,0,
Ligand1229,ON(C(=O)CCC(=O)NCCCCCN(C(=O)C)O)CCCCCNC(=O)CCC(=O)N(CCCCCN)O,0,
Ligand1230,O=C(Cn1cnc2n(C)c(=O)n(C)c(=O)c12)O,0,
Ligand1231,NC1(c2ccc(c3nc4ccn5c(=O)[nH]nc5c4cc3c3ccccc3)cc2)CCC1,0,
Ligand1232,Oc1ccc(cc1)NC(=O)C,0,
Ligand1233,O[C@@H](C[C@H](C(=O)N[C@H]1c2ccccc2C[C@H]1O)Cc1ccccc1)CN1CCN(Cc2cccnc2)C[C@H]1C(=O)NC(C)(C)C,0,
Ligand1234,[O-]S(=O)(=O)OCCCCCCCCCCCC,0,
Ligand1235,Clc1cc2[nH]c(=O)n(C3CCNCC3)c2cc1,0,
Ligand1236,N=C(NCCN1CCCCCCC1)N,0,
Ligand1237,NCC[C@@H](C(=O)N[C@@H]1C[C@@H]([C@H]([C@H](O)[C@H]1O[C@H]1O[C@@H]([C@H]([C@H](N)[C@H]1O)O)CO)O[C@H]1O[C@@H]([C@H]([C@H](O)[C@H]1O)O)CN)N)O,0,
Ligand1238,N[C@H](C(=O)O)CCCNC(=N)N,0,
Ligand1239,Fc1ccc(n2cc(c(=O)c3cc(c(N4CC(NCC4)C)cc23)F)C(=O)O)c(F)c1,0,
Ligand1240,O=C(c1cn(c2nc(N3CCCC3)ncc2c1=O)CC)O,0,
Ligand1241,NCCNCCNCCNCCN,0,
Ligand1242,O=C(c1cnc2cc(c(OCCCCCCCCCC)cc2c1O)OCC)OCC,0,
Ligand1243,N=C(N1Cc2ccccc2CC1)N,0,
Ligand1244,Clc1ccc(cc1)CC(C(=O)O)N,0,
Ligand1245,Nc1nc(ncc1CN(C(=C(SC(=O)c1ccccc1)CCOP(=O)(O)O)C)C=O)C,0,
Ligand1246,CN1CCN(c2cc3n(cc(c(=O)c3cc2F)C(=O)O)CC)CC1,0,
Ligand1247,O=C1c2ccccc2C(=O)c2ccccc12,0,
Ligand1248,O[C@H]([C@](C(=O)O)(CO)N)[C@@H](C/C=C/CCCCCCC(=O)CCCCCC)O,0,
Ligand1249,CCC(=O)OCC(=O)[C@]1(CC[C@H]2[C@H]3[C@@H]([C@]4(CCC(=O)C=C4CC3)C)[C@@H](O)C[C@]12C)OC(=O)CCC,0,
Ligand1250,O=C(n1c2ccccc2c(=O)[nH]c2cccnc12)CN1CCN(CC1)C,0,
Ligand1251,OCC(=O)[C@]1(CC[C@H]2[C@@H]3C[C@@H](C4=CC(=O)C=C[C@]4(C)[C@H]3[C@@H](O)C[C@]12C)F)O,0,
Ligand1252,O=C(CN(CCOCCOCCN(CC(=O)O)CC(=O)O)CC(=O)O)O,0,
Ligand1253,Oc1ccc(C(=O)OCC)cc1,0,
Ligand1254,CN1CCN(CCCN2c3ccccc3Sc3ccc(cc23)Cl)CC1,0,
Ligand1256,O=C1c2ccccc2C(Nc2ccc(cc2)OCCN2CCCCC2)N1CC,0,
Ligand1257,Fc1ccc(C(c2ccc(cc2)F)CCCN2CCN(C(=O)NCC)CC2)cc1,0,
Ligand1258,Oc1c(c(CO)cnc1C)CN,0,
Ligand1259,O=C(c1cn(c2cc(N3CCNCC3)c(cc2c1=O)F)CC)O,0,
Ligand1260,O=C(N(N=O)CCCl)NCCCl,0,
Ligand1261,CC(C1CCC(CC1)CC1=C(C(=O)c2ccccc2C1=O)O)(C)C,0,
Ligand1262,c1cc(cc2ccccc12)CC1=NCCN1,0,
Ligand1263,O=C(N(C)C)Oc1cc(C(CNC(C)(C)C)O)cc(OC(=O)N(C)C)c1,0,
Ligand1264,O=C1OCC2=CCN3CC[C@@H](OC(=O)[C@@H]([C@](O)(C)[C@]1(O)C)C)[C@@H]23,0,
Ligand1265,O=S(=O)(c1cc(C(=O)NCCN(CC)CC)c(cc1)OC)C,0,
Ligand1266,O=C([C@@H]1N2C(=O)[C@@H](NC(=O)C(C(=O)[O-])c3ccccc3)[C@H]2SC1(C)C)[O-],0,
Ligand1267,OC(=O)Cc1ccc(c2ccccc2)cc1,0,
Ligand1268,COc1cc(c(cc1Cl)Cl)Nc1c(cnc2cc(c(cc12)OC)OCCCN1CCN(CC1)C)C#N,0,
Ligand1269,OCC(COC(=O)CCCCCCCCCCCCCCCCC)O,0,
Ligand1270,N=C1NC(=O)CN1C,0,
Ligand1271,Clc1ccc(c(Cl)c1)/C(=N/OCc1ccc(cc1Cl)Cl)/Cn1ccnc1,0,
Ligand1272,CC[C@H](NCCN[C@@H](CC)CO)CO,0,
Ligand1273,O=S(=O)(c1ccc(cc1)N)Nc1ncc(OC)cn1,0,
Ligand1275,Cc1nnc(NS(=O)(=O)c2ccc(cc2)N)s1,0,
Ligand1276,CN1C(=O)CC[C@H]1c1cnccc1,0,
Ligand1277,N=C(NC(=N)N1CCOCC1)N,0,
Ligand1278,O=C([C@@H](N[C@H](C(=O)N1[C@H](C(=O)O)C[C@@H]2CCCC[C@H]12)C)CCC)OCC,0,
Ligand1279,O=C(c1cccnc1)OCCOCCCC,0,
Ligand1280,OCC(COC(=O)CCCCCCC)O,0,
Ligand1281,O=C(c1cc(S(=O)(=O)N)c(c(N2CCCC2)c1)Oc1ccccc1)O,0,
Ligand1282,Clc1ccc(cc1Cl)NC(=O)Nc1ccc(cc1)Cl,0,
Ligand1283,O[C@@H](C[C@H](CC(=O)[O-])O)CCn1c(c2ccc(cc2)F)c(c2ccccc2)c(C(=O)Nc2ccccc2)c1C(C)C,0,
Ligand1284,OC(COc1cccc2ccccc12)CN1CCN(c2ccccc2OC)CC1,0,
Ligand1285,O=S(=O)(c1ccc(cc1)OC)Nc1nnc(CC(C)C)s1,0,
Ligand1286,CC(NN)COc1ccccc1,0,
Ligand1287,Cc1nnc(C(=O)NC(c2nc(c(c(=O)n2C)O)C(=O)NCc2ccc(cc2)F)(C)C)o1,0,
Ligand1288,Nc1nc(nc2cc(c(OC)cc12)OC)Cl,0,
Ligand1289,CCN1CCC[C@H]1CNC(=O)c1c(c(cc(Cl)c1OC)Cl)O,0,
Ligand1290,CC(=O)[C@]1(CC[C@H]2[C@@H]3C=C(C4=CC(=O)[C@@H]5C[C@@H]5[C@]4(C)[C@H]3CC[C@]12C)Cl)OC(=O)C,0,
Ligand1291,Oc1cc2CC[C@@H]3[C@H](CC[C@@]4(C(=O)CC[C@@H]34)C)c2cc1,0,
Ligand1293,O=c1c2n(cnc2n(c(=O)n1CCCCCC)C)C,0,
Ligand1294,O=C(c1cccnc1)OCC(COC(=O)c1cccnc1)(COC(=O)c1cccnc1)COC(=O)c1cccnc1,0,
Ligand1295,OC(=O)c1ccccc1c1ccc(C(F)(F)F)cc1,0,
Ligand1297,CN(c1ccc([C@H]2C[C@]3([C@H]([C@@H]4CCC5=CC(=O)CCC5=C24)CC[C@]3(C#CC)O)C)cc1)C,0,
Ligand1298,C[N+](CC[N+]1(Cc2c(c(c(c(Cl)c2C1)Cl)Cl)Cl)C)(C)C,0,
Ligand1299,CC(NCC(COc1ccc(NC(=O)CCC)cc1C(=O)C)O)C,0,
Ligand1300,Oc1cccc2cccnc12,0,
Ligand1301,O=[N+](c1cc([As](=O)(O)O)ccc1O)[O-],0,
Ligand1302,Oc1ccccc1C(=O)OCC(CCCC)CC,0,
Ligand1303,OCC(CNC(=O)c1c(c(c(c(C(=O)NCC(CO)O)c1I)I)N(C(=O)CO)CCO)I)O,0,
Ligand1304,O[C@H]1[C@@H]([C@H](C(=O)O[C@@H]1CO)O)O,0,
Ligand1305,O=S(=O)(c1ccc(cc1)/N=N/c1cc(c(cc1)O)C(=O)O)Nc1ccccn1,0,
Ligand1306,OCC(=O)[C@]12OC(O[C@@H]2C[C@@H]2[C@@]1(C[C@@H]([C@]1([C@H]2CCC2=CC(=O)C=C[C@]12C)F)O)C)(C)C,0,
Ligand1307,ClC(C(=O)N(c1ccc(OC(=O)c2ccco2)cc1)C)Cl,0,
Ligand1308,CC1(OC[C@@H](COC(=O)CCc2ccc(cc2)OC[C@H](CNCCNC(=O)N2CCOCC2)O)O1)C,0,
Ligand1309,CC(CCC[C@H](CCC[C@H](CCC[C@@]1(CCc2c(c(c(c(OC(=O)c3cccnc3)c2C)C)C)O1)C)C)C)C,0,
Ligand1310,Oc1cc(ccc1CCCCCC)O,0,
Ligand1311,Ic1cc(c(c(I)c1C(=O)N(c1ccccc1)CCC(=O)O)N)I,0,
Ligand1312,CCN(CCOC(=O)C1(C2CCCCC2)CCCCC1)CC,0,
Ligand1313,O=C(N(C)C)Oc1cccc([N+](C)(C)C)c1,0,
Ligand1314,Oc1ccc(C(=O)OCc2ccccc2)cc1,0,
Ligand1315,O=c1cc(n(C)n1c1ccccc1)C,0,
Ligand1316,CN(C(=O)CCCOc1ccc2[nH]c(=O)ccc2c1)C1CCCCC1,0,
Ligand1318,Fc1ccc(C(=O)CCCN2CCC(n3c4ccccc4[nH]c3=O)CC2)cc1,0,
Ligand1319,O=C1c2ccccc2S(=O)(=O)N1CCCCN1CCN(c2ncccn2)CC1,0,
Ligand1320,O[C@H](c1ccc(cc1Cl)O)CNC(C)(C)C,0,
Ligand1321,Nc1nc(ncc1CN(/C(=C(/SSCCC(SC(=O)C)CCCCC(=O)OC)\CCO)/C)C=O)C,0,
Ligand1322,O=C(N[C@H](C(=O)O)CCC(=O)O)N,0,
Ligand1323,O=C(C(Oc1ccc(C2(c3ccc(cc3)OC(C(=O)O)(CC)C)CCCCC2)cc1)(CC)C)O,0,
Ligand1324,NS(=O)(=O)c1cc2C(=O)NC(CC)Nc2cc1Cl,0,
Ligand1325,O=C(c1cccs1)Nc1ncc([N+](=O)[O-])s1,0,
Ligand1326,O=C(CCCCCCCCCCCCCCC)O,0,
Ligand1327,O=C1NC(=NC(=O)C1(C(CCC)C)CC)[S-],0,
Ligand1328,Nc1nc(sc1c1ccccc1)N,0,
Ligand1329,Nc1ncnc2n([C@@H]3O[C@@H]([C@@H](O)[C@H]3O)CO)cnc12,0,
Ligand1330,OCC(OCn1cnc2c(=O)[nH]c(N)nc12)CO,0,
Ligand1331,C[C@@H]([C@H]([C@H]1C(=O)N[C@H](C(=O)N(CC(=O)N([C@H](C(=O)N[C@@H](C(C)C)C(=O)N([C@H](C(=O)N[C@H](C(=O)N[C@@H](C(=O)N([C@H](C(=O)N([C@H](C(=O)N([C@H](C(=O)N1C)C(C)C)C)CC(C)C)C)CC(C)C)C)C)C)CC(C)C)C)CC(C)C)C)C)CC)O)C/C=C/C,0,
Ligand1332,O=C1CC[C@]2([C@H]3Cc4ccc(c5O[C@@H]1[C@@]2(c45)CCN3CC1CC1)O)O,0,
Ligand1333,OC(=O)[C@@H]1CCCN1C(=O)[C@@H](CS)C,0,
Ligand1334,Clc1ccc(C(=O)NC(C(=O)O)Cc2cc(=O)[nH]c3ccccc23)cc1,0,
Ligand1335,O=C(NS(=O)(=O)c1ccc(CCN2C(=O)c3cc(OC)ccc3C(C)(C)C2=O)cc1)NC1CCCCC1,0,
Ligand1336,CC1=C(N2[C@H](SC1)[C@@H](C2=O)NC(=O)[C@@H](C1=CCC=CC1)N)C(=O)O,0,
Ligand1337,Clc1cc(C(=O)OC)c(OC)cc1NC(=O)C,0,
Ligand1338,CCN(CCCc1ccccc1)CCCc1ccccc1,0,
Ligand1339,CC(=C)[C@H]1CN[C@H](C(=O)O)[C@H]1CC(=O)O,0,
Ligand1340,O=c1c2n(CC3OCCO3)cnc2n(c(=O)n1C)C,0,
Ligand1342,C[N+]1(CCC(OC(=O)C(C2CCCC2)(c2ccccc2)O)C1)C,0,
Ligand1343,COc1cc2c([nH]c(=O)[nH]c2=O)cc1OC,0,
Ligand1344,NS(=O)(=O)c1cc2c(cc1Cl)NC(CSCC=C)NS2(=O)=O,0,
Ligand1345,O=C(c1ccccc1O)N,0,
Ligand1346,Cc1cnc(C(=O)NCCc2ccc(S(=O)(=O)NC(=O)NC3CCCCC3)cc2)cn1,0,
Ligand1347,Nc1ccccc1C(=O)OCC(CO)O,0,
Ligand1349,CN1CC(=CCC1)C(=O)OC,0,
Ligand1350,NCCCCCC(=O)O,0,
Ligand1351,O=C(Oc1ccccc1C(=O)O)C,0,
Ligand1352,O=C(c1oc2cccc(OCC(COc3cccc4oc(C(=O)OCC)cc(=O)c34)OC(=O)[C@H](CCCCN)N)c2c(=O)c1)OCC,0,
Ligand1353,[O-][N+](=O)c1cccc(C2C(=C(NC(=C2C(=O)OCCc2ccc(N3CCN(C(c4ccccc4)c4ccccc4)CC3)cc2)C)C)C(=O)OC)c1,0,
Ligand1354,CC(=O)OCC(=O)NCCCOc1cc(ccc1)CN1CCCCC1,0,
Ligand1355,Nc1ccc(S(=O)(=O)Nc2ccccc2)cc1,0,
Ligand1356,O=C(Nc1cc2N(C(=O)CCN3CCOCC3)c3ccccc3Sc2cc1)OCC,0,
Ligand1357,NC(=Nc1nc(cs1)CSCCN/C(=N/C#N)/NC)N,0,
Ligand1358,CCN(C(=O)Nc1ccc(c(C(=O)C)c1)OCC(CNC(C)(C)C)O)CC,0,
Ligand1359,O=C(CS)Nc1ccccc1,0,
Ligand1361,O=C(C1=C[C@]2(CC)CCCN3CCc4c([C@H]23)n1c1c4cccc1)OCC,0,
Ligand1362,C[C@@H](C(=O)c1ccc(C(F)(F)F)cc1)CN1CCCC1,0,
Ligand1364,NC(=O)NO,0,
Ligand1365,Oc1cccc(C(=O)N[C@H]([C@@H](CN2C[C@H]3CCCC[C@H]3C[C@H]2C(=O)NC(C)(C)C)O)CSc2ccccc2)c1C,0,
Ligand1366,Clc1ccc(cc1)OC(C(=O)O)(C)C,0,
Ligand1367,O=C(C(c1ccc(cc1)CCN1CCC(c2nc3ccccc3n2CCOCC)CC1)(C)C)O,0,
Ligand1368,O=C([C@H]1N2C(=O)[C@@H](NC(=O)[C@@H](c3ccccc3)NC(=O)N3CCN(C(=O)C3=O)CC)[C@H]2SC1(C)C)[O-],0,
Ligand1369,Clc1cc(ccc1)CNC(=O)NCC,0,
Ligand1370,O=C(C1=NN(C(=O)CC1)C)N,0,
Ligand1371,OCC(=O)[C@]1(CC[C@H]2[C@H]3[C@@H]([C@]4(CCC(=O)C=C4CC3)C)[C@@H](O)C[C@]12C)O,0,
Ligand1372,NC(=O)N1c2ccccc2C(=O)Cc2ccccc12,0,
Ligand1373,OCCCc1ccccc1,0,
Ligand1374,Clc1ccc(C(C(Cl)(Cl)Cl)c2ccc(cc2)Cl)cc1,0,
Ligand1375,Nc1ccc(C(=O)OCCCN(CCCC)CCCC)cc1,0,
Ligand1377,O=CC(=Cc1ccccc1)CCCCC,0,
Ligand1378,Clc1cc(c(cc1Cl)Cl)OP(=S)(OC)OC,0,
Ligand1379,CC1=C(C(C(=C(N1)C)C(=O)OC)c1cccc(Cl)c1Cl)C(=O)OCC,0,
Ligand1380,COc1cc(NC(=O)C)ccc1C(=O)OC,0,
Ligand1381,OC[C@H]1O[C@@H]2O[C@@H]3[C@H](O[C@@H]([C@H](O)[C@H]3O)O[C@@H]3[C@H](O[C@@H]([C@H](O)[C@H]3O)O[C@@H]3[C@H](O[C@@H]([C@H](O)[C@H]3O)O[C@@H]3[C@H](O[C@@H]([C@H](O)[C@H]3O)O[C@@H]3[C@H](O[C@@H]([C@H](O)[C@H]3O)O[C@@H]3[C@H](O[C@@H]([C@H](O)[C@H]3O)O[C@H]1[C@@H]([C@H]2O)O)CO)CO)CO)CO)CO)CO,0,
Ligand1382,OS(=O)(=O)c1cc(ccc1C=Cc1ccc(cc1S(=O)(=O)O)N)N,0,
Ligand1383,Clc1nc(N2CCC(CC2)N)ccc1,0,
Ligand1384,CCN(CCn1c2c(=O)n(c(=O)n(C)c2nc1Cc1ccccc1)C)CCO,0,
Ligand1385,O=C(Nc1ccc([N+](=O)[O-])cc1)Nc1ccc([N+](=O)[O-])cc1,0,
Ligand1386,O=c1cc[nH]c(=S)[nH]1,0,
Ligand1387,O=C1C(c2ccccc2)CC(=O)N1C,0,
Ligand1388,O=C([C@H](CCc1ccccc1)N[C@H]1CS[C@H](c2cccs2)CN(CC(=O)O)C1=O)OCC,0,
Ligand1389,O=C(CCC(=O)OC(CN(C)C)COc1ccccc1CCc1cccc(OC)c1)O,0,
Ligand1390,OCC(COc1ccccc1C)O,0,
Ligand1391,CCCCCCCCCCCCOCCOCCOCCOCCOCCOCCOCCOCCOCCO,0,
Ligand1392,CCN(CCCC(Nc1ccnc2cc(ccc12)Cl)C)CCO,0,
Ligand1393,C#CC(CC)(/C=C\Cl)O,0,
Ligand1394,CC(=O)N[C@@H](C(=O)NCc1ccccc1)COC,0,
Ligand1395,CC1(COc2ccc(cc2)CC2SC(=O)NC2=O)CCCCC1,0,
Ligand1396,O=C(N1CCN(c2ccc(cc2)O)CC1)C,0,
Ligand1398,CC(NCC(COc1cccc2C[C@H]([C@H](Cc12)O)O)O)(C)C,0,
Ligand1399,O=C(c1cc(NC(=O)CCC)ccc1O)C,0,
Ligand1400,COCCCN1CCC(NC(=O)c2cc(c(c3CCOc23)N)Cl)CC1,0,
